GCA_009909635.1_ASM990963v1_genomic	40.7957942
GCA_009669545.1_ASM966954v1_genomic	85.4633464
GCA_009669555.1_ASM966955v1_genomic	85.4633464
GCA_009669565.1_ASM966956v1_genomic	85.4633464
GCA_009669605.1_ASM966960v1_genomic	85.4633464
GCA_009669625.1_ASM966962v1_genomic	85.4633464
GCA_009669675.1_ASM966967v1_genomic	85.4633464
GCA_009669635.1_ASM966963v1_genomic	85.4633464
GCA_009669665.1_ASM966966v1_genomic	85.4633464
GCA_009669725.1_ASM966972v1_genomic	85.4633464
GCA_009669715.1_ASM966971v1_genomic	85.4633464
GCA_009669705.1_ASM966970v1_genomic	85.4633464
GCA_009669775.1_ASM966977v1_genomic	85.4633464
GCA_009669765.1_ASM966976v1_genomic	85.4633464
GCA_009669805.1_ASM966980v1_genomic	85.4633464
GCA_009669825.1_ASM966982v1_genomic	85.4633464
GCA_009669835.1_ASM966983v1_genomic	85.4633464
GCA_009669845.1_ASM966984v1_genomic	85.4633464
GCA_009669875.1_ASM966987v1_genomic	85.4633464
GCA_009669905.1_ASM966990v1_genomic	85.4633464
GCA_009669955.1_ASM966995v1_genomic	85.4633464
GCA_009669925.1_ASM966992v1_genomic	85.4633464
GCA_009669935.1_ASM966993v1_genomic	85.4633464
GCA_009669975.1_ASM966997v1_genomic	85.4633464
GCA_009670005.1_ASM967000v1_genomic	85.4633464
GCA_009670045.1_ASM967004v1_genomic	85.4633464
GCA_009670015.1_ASM967001v1_genomic	85.4633464
GCA_009670055.1_ASM967005v1_genomic	85.4633464
GCA_009670075.1_ASM967007v1_genomic	85.4633464
GCA_009670115.1_ASM967011v1_genomic	85.4633464
GCA_009667895.1_ASM966789v1_genomic	85.4633464
GCA_009670135.1_ASM967013v1_genomic	85.4633464
GCA_009670155.1_ASM967015v1_genomic	85.4633464
GCA_009670105.1_ASM967010v1_genomic	85.4633464
GCA_009670185.1_ASM967018v1_genomic	85.4633464
GCA_009670205.1_ASM967020v1_genomic	85.4633464
GCA_009670225.1_ASM967022v1_genomic	85.4633464
GCA_009670235.1_ASM967023v1_genomic	85.4633464
GCA_009670245.1_ASM967024v1_genomic	85.4633464
GCA_009667925.1_ASM966792v1_genomic	85.4633464
GCA_009670285.1_ASM967028v1_genomic	85.4633464
GCA_009670305.1_ASM967030v1_genomic	85.4633464
GCA_009670345.1_ASM967034v1_genomic	85.4633464
GCA_009667935.1_ASM966793v1_genomic	85.4633464
GCA_009670355.1_ASM967035v1_genomic	85.4633464
GCA_009670325.1_ASM967032v1_genomic	85.4633464
GCA_009667885.1_ASM966788v1_genomic	85.4633464
GCA_009670385.1_ASM967038v1_genomic	85.4633464
GCA_009667945.1_ASM966794v1_genomic	85.4633464
GCA_009670415.1_ASM967041v1_genomic	85.4633464
GCA_009667985.1_ASM966798v1_genomic	85.4633464
GCA_009670395.1_ASM967039v1_genomic	85.4633464
GCA_009670445.1_ASM967044v1_genomic	85.4633464
GCA_009670465.1_ASM967046v1_genomic	85.4633464
GCA_009670485.1_ASM967048v1_genomic	85.4633464
GCA_009670475.1_ASM967047v1_genomic	85.4633464
GCA_009670515.1_ASM967051v1_genomic	85.4633464
GCA_009670545.1_ASM967054v1_genomic	85.4633464
GCA_009670565.1_ASM967056v1_genomic	85.4633464
GCA_009670575.1_ASM967057v1_genomic	85.4633464
GCA_009670625.1_ASM967062v1_genomic	85.4633464
GCA_009670585.1_ASM967058v1_genomic	85.4633464
GCA_009670605.1_ASM967060v1_genomic	85.4633464
GCA_009670665.1_ASM967066v1_genomic	85.4633464
GCA_009670675.1_ASM967067v1_genomic	85.4633464
GCA_009670725.1_ASM967072v1_genomic	85.4633464
GCA_009670705.1_ASM967070v1_genomic	85.4633464
GCA_009670715.1_ASM967071v1_genomic	85.4633464
